Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,flow_missing
80,85630092,6,7,343,11595,325,0,57.16666667,131.2439205,4344,0,1656.428571,1760.597234,139.4136071,0.151815789,7135841.0,24600000.0,85400000,4,85400000,17100000.0,38200000.0,85400000,5,85600000,14300000.0,34900000.0,85400000,15,0,0,164,232,0.070068826,0.081746963,0,4344,853.1428571,1460.251183,2132333.516,1,0,0,0,0,0,0,0,1,918.7692308,57.16666667,1656.428571,164,6,343,7,11595,0,235,3,20,11992.0,0.0,11992,11992,85400000.0,0.0,85400000,85400000,DoS,0
53,201,2,2,70,102,35,35,35.0,0.0,51,51,51.0,0.0,855721.393,19900.49751,67.0,33.77869151,106,47,48,48.0,0.0,48,48,47,47.0,0.0,47,47,0,0,64,64,9950.248756,9950.248756,35,51,41.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,51.75,35.0,51.0,64,2,70,2,102,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Normal,0
8080,1019953,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.64787201,5.882624003,203990.6,278698.0284,514502,359,1019381,509690.5,7312.191224,514861,504520,1019455,509727.5,7561.092811,515074,504381,0,0,92,60,2.941312002,2.941312002,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Normal,0
80,97819625,8,5,56,11601,20,0,7.0,5.656854249,8760,0,2320.2,3668.897,119.1683162,0.132897668,8151635.417,26700000.0,92900000,1,97200000,13900000.0,34900000.0,92900000,1,683363,170840.75,327034.9589,661148,94,0,0,172,112,0.08178318,0.051114488,0,8760,833.0714286,2337.724089,5464953.918,0,0,0,0,1,0,0,0,0,897.1538462,7.0,2320.2,172,8,56,5,11601,256,229,6,20,4193891.0,0.0,4193891,4193891,92900000.0,0.0,92900000,92900000,DoS,0
53,214,2,2,102,224,51,51,51.0,0.0,112,112,112.0,0.0,1523364.486,18691.58879,71.33333333,39.55165399,117,48,48,48.0,0.0,48,48,49,49.0,0.0,49,49,0,0,52,40,9345.794393,9345.794393,51,112,75.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,94.25,51.0,112.0,52,2,102,2,224,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Normal,0
53,212,2,2,72,172,36,36,36.0,0.0,86,86,86.0,0.0,1150943.396,18867.92453,70.66666667,38.3970485,115,48,48,48.0,0.0,48,48,49,49.0,0.0,49,49,0,0,64,80,9433.962264,9433.962264,36,86,56.0,27.38612788,750.0,0,0,0,0,0,0,0,0,1,70.0,36.0,86.0,64,2,72,2,172,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Normal,0
53,315,2,2,82,254,41,41,41.0,0.0,127,127,127.0,0.0,1066666.667,12698.4127,105.0,180.1360597,313,0,2,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0,56,40,6349.206349,6349.206349,41,127,75.4,47.10413995,2218.8,0,0,0,0,0,0,0,0,1,94.25,41.0,127.0,56,2,82,2,254,-1,-1,1,28,0.0,0.0,0,0,0.0,0.0,0,0,Normal,0
53,157,2,2,70,102,35,35,35.0,0.0,51,51,51.0,0.0,1095541.40127389,25477.7070063694,52.3333333333,50.6392469665,105,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,64,64,12738.8535031847,12738.8535031847,35,51,41.4,8.7635609201,76.8,0,0,0,0,0,0,0,0,1,51.75,35.0,51.0,64,2,70,2,102,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Normal,0
80,11683143,5,5,449,3525,449,0,89.8,200.7989044,2077,0,705.0,990.6447396,340.1481947,0.855934058,1298127.0,2608773.708,6676538,16,6679580,1669895.0,3338979.336,6678364,242,11700000,2920781.75,3440338.019,6676538,192,0,0,168,168,0.427967029,0.427967029,0,2077,361.2727273,719.4814926,517653.6182,0,0,0,1,0,0,0,0,1,397.4,89.8,705.0,168,5,449,5,3525,29200,235,1,32,868.0,0.0,868,868,6676538.0,0.0,6676538,6676538,DoS,0
80,85437207,5,7,383,11595,371,0,76.6,164.6019441,4344,0,1656.428571,1760.597234,140.1965305,0.14045403,7767018.818,25700000.0,85300000,4,85300000,21300000.0,42600000.0,85300000,4,85400000,14200000.0,34800000.0,85300000,20,0,0,144,232,0.058522512,0.081931517,0,4344,921.8461538,1497.076309,2241237.474,1,0,0,0,0,0,0,0,1,998.6666667,76.6,1656.428571,144,5,383,7,11595,0,235,2,20,9997.0,0.0,9997,9997,85300000.0,0.0,85300000,85300000,DoS,0
443,132020,3,0,65,0,53,6,21.66666667,27.13546265,0,0,0.0,0.0,492.349644,22.72382972,66010.0,93346.5804,132016,4,132020,66010.0,93346.5804,132016,4,0,0.0,0.0,0,0,0,0,60,0,22.72382972,0.0,6,53,17.75,23.5,552.25,0,0,0,0,1,0,0,0,0,23.66666667,21.66666667,0.0,60,3,65,0,0,63159,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,Normal,0
443,23272,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,85.94018563,23272.0,0.0,23272,23272,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,42.97009282,42.97009282,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,1,0,1,0,1324,2839,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Normal,0
53,60844,2,2,74,444,37,37,37.0,0.0,222,222,222.0,0.0,8513.5757017948,65.7418973112,20281.3333333333,35084.1396977799,60793,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,64,64,32.8709486556,32.8709486556,37,222,111.0,101.3286731385,10267.5,0,0,0,0,0,0,0,0,1,138.75,37.0,222.0,64,2,74,2,444,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Normal,0
80,85785254,8,6,374,11595,374,0,46.75,132.2289681,4344,0,1932.5,1754.831473,139.5228136,0.163198211,6598865.692,23800000.0,85700000,1,85700000,12200000.0,32400000.0,85700000,1,132660,26532.0,50672.91702,116328,15,0,0,264,200,0.093256121,0.069942091,0,4344,797.9333333,1424.126723,2028136.924,0,0,0,0,1,0,0,0,0,854.9285714,46.75,1932.5,264,8,374,6,11595,274,235,1,32,978.0,0.0,978,978,85700000.0,0.0,85700000,85700000,DoS,0
53,163,2,2,66,270,33,33,33.0,0.0,135,135,135.0,0.0,2061349.693,24539.8773,54.33333333,90.64950818,159,1,3,3.0,0.0,3,3,1,1.0,0.0,1,1,0,0,64,64,12269.93865,12269.93865,33,135,73.8,55.86770087,3121.2,0,0,0,0,0,0,0,0,1,92.25,33.0,135.0,64,2,66,2,270,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Normal,0
53,235,2,2,68,484,34,34,34.0,0.0,242,242,242.0,0.0,2348936.17021277,17021.2765957447,78.3333333333,95.4428275636,185,1,49,49.0,0.0,49,49,1,1.0,0.0,1,1,0,0,64,64,8510.6382978724,8510.6382978724,34,242,117.2,113.9262919611,12979.2,0,0,0,0,0,0,0,0,1,146.5,34.0,242.0,64,2,68,2,484,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Normal,0
80,66412,3,5,432,2280,426,0,144.0,244.2375892,1460,2,456.0,659.8545294,40835.9935,120.4601578,9487.428571,15808.31397,32735,1,32828,16414.0,23016.32573,32689,139,33897,8474.25,16386.57433,33048,1,0,0,72,104,45.17255918,75.28759863,0,1460,301.3333333,517.8812605,268201.0,0,0,0,1,0,0,0,0,1,339.0,144.0,456.0,72,3,432,5,2280,8192,30016,2,20,0.0,0.0,0,0,0.0,0.0,0,0,Normal,0
53,49154,2,2,64,120,32,32,32.0,0.0,60,60,60.0,0.0,3743.337267,81.3768971,16384.66667,28375.61105,49150,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,40,40,40.68844855,40.68844855,32,60,43.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,54.0,32.0,60.0,40,2,64,2,120,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Normal,0
443,117940043,15,14,1603,4647,556,0,106.8666667,190.7698189,1448,0,331.9285714,509.6409693,52.99302799,0.24588765,4212144.393,15400000.0,59000000,5,118000000,8424288.786,21300000.0,59000000,173,118000000,9065216.923,22100000.0,59000000,48,0,0,488,456,0.127183267,0.118704383,0,1448,208.3333333,384.9648738,148197.954,0,0,0,1,0,0,0,0,0,215.5172414,106.8666667,331.9285714,488,15,1603,14,4647,29200,131,7,32,240256.5,209086.5254,388103,92410,58700000.0,381297.4323,59000000,58400000,Normal,0
53,30905,2,2,68,158,34,34,34.0,0.0,79,79,79.0,0.0,7312.7325675457,129.4288950008,10301.6666666667,17838.6800053517,30900,1,4,4.0,0.0,4,4,1,1.0,0.0,1,1,0,0,40,40,64.7144475004,64.7144475004,34,79,52.0,24.6475150877,607.5,0,0,0,0,0,0,0,0,1,65.0,34.0,79.0,40,2,68,2,158,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Normal,0
53,277,2,2,46,46,23,23,23.0,0.0,23,23,23.0,0.0,332129.9639,14440.43321,92.33333333,159.060785,276,0,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,40,40,7220.216606,7220.216606,23,23,23.0,0.0,0.0,0,0,0,0,0,0,0,0,1,28.75,23.0,23.0,40,2,46,2,46,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Normal,0
53,151,2,2,64,96,32,32,32.0,0.0,48,48,48.0,0.0,1059602.649,26490.06623,50.33333333,47.54296303,99,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,40,40,13245.03311,13245.03311,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48.0,32.0,48.0,40,2,64,2,96,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Normal,0
60052,53107,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,56.4897282844,26553.5,37497.1654995414,53068,39,53107,53107.0,0.0,53107,53107,0,0.0,0.0,0,0,0,0,76,32,37.6598188563,18.8299094281,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,76,2,0,1,0,357,32832,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Normal,0
44912,21,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,95238.09524,21.0,0.0,21,21,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,47619.04762,47619.04762,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,32,1,0,1,0,5810,40544,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Normal,0
53,33573,1,1,47,79,47,47,47.0,0.0,79,79,79.0,0.0,3753.0158162809,59.5716796235,33573.0,0.0,33573,33573,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,29.7858398118,29.7858398118,47,79,57.6666666667,18.4752086141,341.3333333333,0,0,0,0,0,0,0,0,1,86.5,47.0,79.0,20,1,47,1,79,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Normal,0
80,23755,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,84.1928015155,23755.0,0.0,23755,23755,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,42.0964007577,42.0964007577,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,1,0,1,0,259,939,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Normal,0
80,11556307,8,6,327,11632,327,0,40.875,115.6119587,4392,0,1938.666667,2190.718847,1034.846167,1.211459682,888946.6923,2192239.144,6553746,3,6557077,936725.2857,2477659.114,6555528,3,11600000,2311251.2,3211628.846,6553746,16,0,0,264,200,0.692262675,0.519197006,0,4392,797.2666667,1628.303958,2651373.781,0,0,0,1,0,0,0,0,0,854.2142857,40.875,1938.666667,264,8,327,6,11632,29200,235,1,32,889.0,0.0,889,889,6553746.0,0.0,6553746,6553746,DoS,0
50875,104,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,19230.7692307692,104.0,0.0,104,104,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,9615.3846153846,9615.3846153846,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,1,0,1,0,122,33304,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Normal,0
53,419,2,2,64,158,32,32,32.0,0.0,79,79,79.0,0.0,529832.9356,9546.539379,139.6666667,240.177712,417,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,40,40,4773.26969,4773.26969,32,79,50.8,25.7429602,662.7,0,0,0,0,0,0,0,0,1,63.5,32.0,79.0,40,2,64,2,158,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Normal,0
53,31057,2,2,94,126,47,47,47.0,0.0,63,63,63.0,0.0,7083.749235,128.7954406,10352.33333,17887.47957,31007,3,3,3.0,0.0,3,3,47,47.0,0.0,47,47,0,0,64,40,64.39772032,64.39772032,47,63,53.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,66.75,47.0,63.0,64,2,94,2,126,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Normal,0
50847,28,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,428571.428571429,71428.5714285714,28.0,0.0,28,28,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,35714.2857142857,35714.2857142857,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,1,6,1,6,60,255,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Normal,0
443,252,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,11904.7619,126.0,103.2375901,199,53,252,252.0,0.0,252,252,0,0.0,0.0,0,0,0,0,40,32,7936.507937,3968.253968,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,40,2,0,1,0,0,972,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Normal,0
5088,23,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,521739.130434783,86956.5217391304,23.0,0.0,23,23,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,43478.2608695652,43478.2608695652,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,1,6,1,6,335,258,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Normal,0
53,70440,1,1,49,134,49,49,49.0,0.0,134,134,134.0,0.0,2597.955707,28.39295855,70440.0,0.0,70440,70440,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,20,14.19647927,14.19647927,49,134,77.33333333,49.07477288,2408.333333,0,0,0,0,0,0,0,0,1,116.0,49.0,134.0,32,1,49,1,134,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Normal,0
80,15961850,8,4,409,11632,409,0,51.125,144.6033368,11632,0,2908.0,5816.0,754.3611799,0.751792555,1451077.273,3193917.031,9957643,108,11000000,1565670.143,3720045.054,9959668,185,15000000,4987783.0,4978393.831,9957643,899,0,0,272,136,0.501195037,0.250597518,0,11632,926.2307692,3218.668984,10400000.0,0,0,0,1,0,0,0,0,0,1003.416667,51.125,2908.0,272,8,409,4,11632,29200,235,1,32,999400.0,0.0,999400,999400,9957643.0,0.0,9957643,9957643,DoS,0
80,2080947,6,0,36,0,6,6,6.0,0.0,0,0,0.0,0.0,17.2998159,2.88330265,416189.4,930059.3723,2079930,1,2080947,416189.4,930059.3723,2079930,1,0,0.0,0.0,0,0,0,0,120,0,2.88330265,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.0,6.0,0.0,120,6,36,0,0,256,-1,5,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS,0
42948,27,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,74074.0740740741,27.0,0.0,27,27,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,37037.037037037,37037.037037037,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,1,0,1,0,357,337,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Normal,0
52620,50,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,40000.0,50.0,0.0,50,50,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,20000.0,20000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,20,1,0,1,0,30,16352,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Normal,0
53,66352,2,2,70,102,35,35,35.0,0.0,51,51,51.0,0.0,2592.235350856,60.2845430432,22117.3333333333,38264.1843808715,66301,3,48,48.0,0.0,48,48,3,3.0,0.0,3,3,0,0,64,64,30.1422715216,30.1422715216,35,51,41.4,8.7635609201,76.8,0,0,0,0,0,0,0,0,1,51.75,35.0,51.0,64,2,70,2,102,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Normal,0
22,11832404,20,33,2008,2745,640,0,100.4,141.9141327,976,0,83.18181818,217.2857356,401.6935189,4.479225016,227546.2308,635795.4507,2928298,4,10200000,535121.7895,949314.8301,2977538,244,11800000,369759.25,781579.42,2928298,4,0,0,648,1064,1.690273591,2.788951425,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,100.4,83.18181818,648,20,2008,33,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force,0
