Timestamp,Source IP,Destination IP,Status,Attack Type,Confidence
2026-09-15 13:04:57.480959,192.168.1.231,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:04:58.480959,192.168.1.51,192.168.1.1,NORMAL,Normal,99.88
2026-09-15 13:04:59.480959,192.168.1.214,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:05:00.480959,192.168.1.217,192.168.1.1,NORMAL,Normal,99.17
2026-09-15 13:05:01.480959,192.168.1.55,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:05:02.480959,192.168.1.235,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:05:03.480959,192.168.1.115,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:05:04.480959,192.168.1.16,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:05:05.480959,192.168.1.55,192.168.1.1,NORMAL,Normal,99.96
2026-09-15 13:05:06.480959,192.168.1.198,192.168.1.1,ATTACK,PortScan,68.1
2026-09-15 13:05:07.480959,192.168.1.246,192.168.1.1,NORMAL,Normal,99.96
2026-09-15 13:05:08.480959,192.168.1.95,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:05:09.480959,192.168.1.210,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:05:10.480959,192.168.1.248,192.168.1.1,ATTACK,DoS,99.98
2026-09-15 13:05:11.480959,192.168.1.115,192.168.1.1,ATTACK,PortScan,99.9
2026-09-15 13:05:12.480959,192.168.1.215,192.168.1.1,ATTACK,PortScan,99.91
2026-09-15 13:05:13.480959,192.168.1.181,192.168.1.1,NORMAL,Normal,99.93
2026-09-15 13:05:14.480959,192.168.1.231,192.168.1.1,NORMAL,Normal,99.96
2026-09-15 13:05:15.480959,192.168.1.198,192.168.1.1,NORMAL,Normal,99.71
2026-09-15 13:05:16.480959,192.168.1.217,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:05:17.480959,192.168.1.73,192.168.1.1,NORMAL,Normal,99.96
2026-09-15 13:05:18.480959,192.168.1.78,192.168.1.1,NORMAL,Normal,99.78
2026-09-15 13:05:19.480959,192.168.1.50,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:05:20.480959,192.168.1.211,192.168.1.1,NORMAL,Normal,99.94
2026-09-15 13:05:21.480959,192.168.1.189,192.168.1.1,NORMAL,Normal,99.57
2026-09-15 13:05:22.480959,192.168.1.37,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:05:23.480959,192.168.1.107,192.168.1.1,NORMAL,Normal,99.96
2026-09-15 13:05:24.480959,192.168.1.233,192.168.1.1,NORMAL,Normal,99.96
2026-09-15 13:05:25.480959,192.168.1.19,192.168.1.1,NORMAL,Normal,99.93
2026-09-15 13:05:26.480959,192.168.1.229,192.168.1.1,NORMAL,Normal,99.86
2026-09-15 13:05:27.480959,192.168.1.130,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:05:28.480959,192.168.1.66,192.168.1.1,ATTACK,DoS,99.97
2026-09-15 13:05:29.480959,192.168.1.61,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:05:30.480959,192.168.1.219,192.168.1.1,NORMAL,Normal,99.95
2026-09-15 13:05:31.480959,192.168.1.245,192.168.1.1,NORMAL,Normal,99.96
2026-09-15 13:05:32.480959,192.168.1.127,192.168.1.1,NORMAL,Normal,99.94
2026-09-15 13:05:33.480959,192.168.1.99,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:05:34.480959,192.168.1.88,192.168.1.1,NORMAL,Normal,99.89
2026-09-15 13:05:35.480959,192.168.1.220,192.168.1.1,NORMAL,Normal,99.94
2026-09-15 13:05:36.480959,192.168.1.213,192.168.1.1,NORMAL,Normal,97.65
2026-09-15 13:05:37.480959,192.168.1.233,192.168.1.1,NORMAL,Normal,99.95
2026-09-15 13:05:38.480959,192.168.1.68,192.168.1.1,NORMAL,Normal,99.96
2026-09-15 13:05:39.480959,192.168.1.67,192.168.1.1,NORMAL,Normal,99.95
2026-09-15 13:05:40.480959,192.168.1.16,192.168.1.1,ATTACK,DoS,99.98
2026-09-15 13:05:41.480959,192.168.1.178,192.168.1.1,NORMAL,Normal,99.93
2026-09-15 13:05:42.480959,192.168.1.59,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:05:43.480959,192.168.1.112,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:05:44.480959,192.168.1.94,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:05:45.480959,192.168.1.81,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:05:46.480959,192.168.1.231,192.168.1.1,NORMAL,Normal,99.96
2026-09-15 13:05:47.480959,192.168.1.27,192.168.1.1,NORMAL,Normal,77.47
2026-09-15 13:05:48.480959,192.168.1.207,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:05:49.480959,192.168.1.81,192.168.1.1,NORMAL,Normal,98.1
2026-09-15 13:05:50.480959,192.168.1.99,192.168.1.1,NORMAL,Normal,97.23
2026-09-15 13:05:51.480959,192.168.1.174,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:05:52.480959,192.168.1.140,192.168.1.1,NORMAL,Normal,99.59
2026-09-15 13:05:53.480959,192.168.1.112,192.168.1.1,NORMAL,Normal,99.82
2026-09-15 13:05:54.480959,192.168.1.183,192.168.1.1,NORMAL,Normal,99.99
2026-09-15 13:05:55.480959,192.168.1.225,192.168.1.1,NORMAL,Normal,99.96
2026-09-15 13:05:56.480959,192.168.1.147,192.168.1.1,NORMAL,Normal,99.65
2026-09-15 13:05:57.480959,192.168.1.94,192.168.1.1,NORMAL,Normal,99.95
2026-09-15 13:05:58.480959,192.168.1.250,192.168.1.1,ATTACK,PortScan,95.08
2026-09-15 13:05:59.480959,192.168.1.17,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:06:00.480959,192.168.1.39,192.168.1.1,NORMAL,Normal,99.94
2026-09-15 13:06:01.480959,192.168.1.234,192.168.1.1,NORMAL,Normal,99.96
2026-09-15 13:06:02.480959,192.168.1.76,192.168.1.1,NORMAL,Normal,99.74
2026-09-15 13:06:03.480959,192.168.1.55,192.168.1.1,ATTACK,PortScan,99.97
2026-09-15 13:06:04.480959,192.168.1.158,192.168.1.1,NORMAL,Normal,99.64
2026-09-15 13:06:05.480959,192.168.1.77,192.168.1.1,NORMAL,Normal,99.96
2026-09-15 13:06:06.480959,192.168.1.19,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:06:07.480959,192.168.1.37,192.168.1.1,ATTACK,PortScan,99.02
2026-09-15 13:06:08.480959,192.168.1.162,192.168.1.1,NORMAL,Normal,96.94
2026-09-15 13:06:09.480959,192.168.1.121,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:06:10.480959,192.168.1.98,192.168.1.1,ATTACK,PortScan,99.94
2026-09-15 13:06:11.480959,192.168.1.196,192.168.1.1,NORMAL,Normal,99.86
2026-09-15 13:06:12.480959,192.168.1.211,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:06:13.480959,192.168.1.90,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:06:14.480959,192.168.1.121,192.168.1.1,NORMAL,Normal,99.91
2026-09-15 13:06:15.480959,192.168.1.165,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:06:16.480959,192.168.1.140,192.168.1.1,NORMAL,Normal,99.86
2026-09-15 13:06:17.480959,192.168.1.39,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:06:18.480959,192.168.1.108,192.168.1.1,NORMAL,Normal,99.85
2026-09-15 13:06:19.480959,192.168.1.240,192.168.1.1,NORMAL,Normal,99.95
2026-09-15 13:06:20.480959,192.168.1.157,192.168.1.1,NORMAL,Normal,96.42
2026-09-15 13:06:21.480959,192.168.1.58,192.168.1.1,NORMAL,Normal,99.96
2026-09-15 13:06:22.480959,192.168.1.75,192.168.1.1,NORMAL,Normal,99.96
2026-09-15 13:06:23.480959,192.168.1.21,192.168.1.1,NORMAL,Normal,99.6
2026-09-15 13:06:24.480959,192.168.1.191,192.168.1.1,ATTACK,DoS,94.43
2026-09-15 13:06:25.480959,192.168.1.121,192.168.1.1,NORMAL,Normal,99.77
2026-09-15 13:06:26.480959,192.168.1.10,192.168.1.1,NORMAL,Normal,99.63
2026-09-15 13:06:27.480959,192.168.1.143,192.168.1.1,ATTACK,PortScan,98.99
2026-09-15 13:06:28.480959,192.168.1.246,192.168.1.1,ATTACK,DoS,99.95
2026-09-15 13:06:29.480959,192.168.1.216,192.168.1.1,NORMAL,Normal,99.96
2026-09-15 13:06:30.480959,192.168.1.147,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:06:31.480959,192.168.1.185,192.168.1.1,NORMAL,Normal,99.58
2026-09-15 13:06:32.480959,192.168.1.194,192.168.1.1,NORMAL,Normal,99.68
2026-09-15 13:06:33.480959,192.168.1.250,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:06:34.480959,192.168.1.199,192.168.1.1,NORMAL,Normal,99.83
2026-09-15 13:06:35.480959,192.168.1.198,192.168.1.1,NORMAL,Normal,99.9
2026-09-15 13:06:36.480959,192.168.1.181,192.168.1.1,NORMAL,Normal,99.96
2026-09-15 13:06:37.480959,192.168.1.60,192.168.1.1,NORMAL,Normal,99.95
2026-09-15 13:06:38.480959,192.168.1.103,192.168.1.1,ATTACK,DoS,88.62
2026-09-15 13:06:39.480959,192.168.1.120,192.168.1.1,NORMAL,Normal,99.26
2026-09-15 13:06:40.480959,192.168.1.27,192.168.1.1,NORMAL,Normal,99.84
2026-09-15 13:06:41.480959,192.168.1.180,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:06:42.480959,192.168.1.245,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:06:43.480959,192.168.1.94,192.168.1.1,ATTACK,DoS,99.91
2026-09-15 13:06:44.480959,192.168.1.169,192.168.1.1,ATTACK,DoS,74.44
2026-09-15 13:06:45.480959,192.168.1.90,192.168.1.1,NORMAL,Normal,99.91
2026-09-15 13:06:46.480959,192.168.1.179,192.168.1.1,NORMAL,Normal,99.82
2026-09-15 13:06:47.480959,192.168.1.227,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:06:48.480959,192.168.1.41,192.168.1.1,ATTACK,DoS,88.6
2026-09-15 13:06:49.480959,192.168.1.194,192.168.1.1,ATTACK,DoS,99.96
2026-09-15 13:06:50.480959,192.168.1.240,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:06:51.480959,192.168.1.86,192.168.1.1,ATTACK,PortScan,99.94
2026-09-15 13:06:52.480959,192.168.1.139,192.168.1.1,NORMAL,Normal,99.96
2026-09-15 13:06:53.480959,192.168.1.89,192.168.1.1,NORMAL,Normal,99.79
2026-09-15 13:06:54.480959,192.168.1.180,192.168.1.1,NORMAL,Normal,99.96
2026-09-15 13:06:55.480959,192.168.1.114,192.168.1.1,NORMAL,Normal,99.88
2026-09-15 13:06:56.480959,192.168.1.93,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:06:57.480959,192.168.1.113,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:06:58.480959,192.168.1.188,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:06:59.480959,192.168.1.85,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:07:00.480959,192.168.1.151,192.168.1.1,NORMAL,Normal,99.96
2026-09-15 13:07:01.480959,192.168.1.42,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:07:02.480959,192.168.1.59,192.168.1.1,ATTACK,DoS,99.98
2026-09-15 13:07:03.480959,192.168.1.117,192.168.1.1,NORMAL,Normal,99.95
2026-09-15 13:07:04.480959,192.168.1.180,192.168.1.1,NORMAL,Normal,99.94
2026-09-15 13:07:05.480959,192.168.1.250,192.168.1.1,NORMAL,Normal,99.96
2026-09-15 13:07:06.480959,192.168.1.107,192.168.1.1,NORMAL,Normal,99.74
2026-09-15 13:07:07.480959,192.168.1.183,192.168.1.1,NORMAL,Normal,99.96
2026-09-15 13:07:08.480959,192.168.1.201,192.168.1.1,SUSPICIOUS,Unknown,38.9
2026-09-15 13:07:09.480959,192.168.1.241,192.168.1.1,NORMAL,Normal,99.95
2026-09-15 13:07:10.480959,192.168.1.54,192.168.1.1,NORMAL,Normal,99.89
2026-09-15 13:07:11.480959,192.168.1.167,192.168.1.1,ATTACK,DoS,96.8
2026-09-15 13:07:12.480959,192.168.1.155,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:07:13.480959,192.168.1.87,192.168.1.1,NORMAL,Normal,99.73
2026-09-15 13:07:14.480959,192.168.1.113,192.168.1.1,NORMAL,Normal,93.16
2026-09-15 13:07:15.480959,192.168.1.150,192.168.1.1,NORMAL,Normal,99.51
2026-09-15 13:07:16.480959,192.168.1.223,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:07:17.480959,192.168.1.10,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:07:18.480959,192.168.1.87,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:07:19.480959,192.168.1.83,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:07:20.480959,192.168.1.63,192.168.1.1,NORMAL,Normal,99.84
2026-09-15 13:07:21.480959,192.168.1.120,192.168.1.1,ATTACK,DoS,97.79
2026-09-15 13:07:22.480959,192.168.1.211,192.168.1.1,NORMAL,Normal,99.96
2026-09-15 13:07:23.480959,192.168.1.158,192.168.1.1,NORMAL,Normal,99.95
2026-09-15 13:07:24.480959,192.168.1.165,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:07:25.480959,192.168.1.177,192.168.1.1,NORMAL,Normal,99.89
2026-09-15 13:07:26.480959,192.168.1.92,192.168.1.1,ATTACK,PortScan,99.88
2026-09-15 13:07:27.480959,192.168.1.129,192.168.1.1,NORMAL,Normal,99.94
2026-09-15 13:07:28.480959,192.168.1.123,192.168.1.1,ATTACK,DoS,99.89
2026-09-15 13:07:29.480959,192.168.1.123,192.168.1.1,ATTACK,DoS,91.74
2026-09-15 13:07:30.480959,192.168.1.182,192.168.1.1,NORMAL,Normal,99.95
2026-09-15 13:07:31.480959,192.168.1.64,192.168.1.1,NORMAL,Normal,99.69
2026-09-15 13:07:32.480959,192.168.1.140,192.168.1.1,NORMAL,Normal,99.95
2026-09-15 13:07:33.480959,192.168.1.131,192.168.1.1,NORMAL,Normal,99.95
2026-09-15 13:07:34.480959,192.168.1.213,192.168.1.1,ATTACK,DoS,99.96
2026-09-15 13:07:35.480959,192.168.1.240,192.168.1.1,ATTACK,DoS,99.96
2026-09-15 13:07:36.480959,192.168.1.213,192.168.1.1,NORMAL,Normal,99.91
2026-09-15 13:07:37.480959,192.168.1.198,192.168.1.1,NORMAL,Normal,99.96
2026-09-15 13:07:38.480959,192.168.1.53,192.168.1.1,NORMAL,Normal,99.73
2026-09-15 13:07:39.480959,192.168.1.178,192.168.1.1,ATTACK,PortScan,99.97
2026-09-15 13:07:40.480959,192.168.1.31,192.168.1.1,NORMAL,Normal,99.96
2026-09-15 13:07:41.480959,192.168.1.82,192.168.1.1,ATTACK,PortScan,99.98
2026-09-15 13:07:42.480959,192.168.1.141,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:07:43.480959,192.168.1.179,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:07:44.480959,192.168.1.172,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:07:45.480959,192.168.1.168,192.168.1.1,NORMAL,Normal,99.67
2026-09-15 13:07:46.480959,192.168.1.95,192.168.1.1,ATTACK,DoS,99.96
2026-09-15 13:07:47.480959,192.168.1.33,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:07:48.480959,192.168.1.219,192.168.1.1,NORMAL,Normal,98.67
2026-09-15 13:07:49.480959,192.168.1.202,192.168.1.1,NORMAL,Normal,99.96
2026-09-15 13:07:50.480959,192.168.1.70,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:07:51.480959,192.168.1.182,192.168.1.1,ATTACK,DoS,99.96
2026-09-15 13:07:52.480959,192.168.1.89,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:07:53.480959,192.168.1.67,192.168.1.1,NORMAL,Normal,99.76
2026-09-15 13:07:54.480959,192.168.1.216,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:07:55.480959,192.168.1.60,192.168.1.1,ATTACK,DoS,99.89
2026-09-15 13:07:56.480959,192.168.1.47,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:07:57.480959,192.168.1.16,192.168.1.1,ATTACK,DoS,99.98
2026-09-15 13:07:58.480959,192.168.1.21,192.168.1.1,NORMAL,Normal,99.95
2026-09-15 13:07:59.480959,192.168.1.72,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:08:00.480959,192.168.1.131,192.168.1.1,NORMAL,Normal,99.96
2026-09-15 13:08:01.480959,192.168.1.166,192.168.1.1,ATTACK,DoS,99.96
2026-09-15 13:08:02.480959,192.168.1.227,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:08:03.480959,192.168.1.206,192.168.1.1,NORMAL,Normal,99.95
2026-09-15 13:08:04.480959,192.168.1.28,192.168.1.1,NORMAL,Normal,99.84
2026-09-15 13:08:05.480959,192.168.1.126,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:08:06.480959,192.168.1.116,192.168.1.1,NORMAL,Normal,99.96
2026-09-15 13:08:07.480959,192.168.1.236,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:08:08.480959,192.168.1.171,192.168.1.1,NORMAL,Normal,99.7
2026-09-15 13:08:09.480959,192.168.1.157,192.168.1.1,NORMAL,Normal,99.71
2026-09-15 13:08:10.480959,192.168.1.59,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:08:11.480959,192.168.1.193,192.168.1.1,ATTACK,DoS,99.98
2026-09-15 13:08:12.480959,192.168.1.188,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:08:13.480959,192.168.1.108,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:08:14.480959,192.168.1.136,192.168.1.1,NORMAL,Normal,96.24
2026-09-15 13:08:15.480959,192.168.1.112,192.168.1.1,ATTACK,DoS,99.97
2026-09-15 13:08:16.480959,192.168.1.72,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:08:17.480959,192.168.1.47,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:08:18.480959,192.168.1.177,192.168.1.1,NORMAL,Normal,99.9
2026-09-15 13:08:19.480959,192.168.1.186,192.168.1.1,ATTACK,DoS,99.98
2026-09-15 13:08:20.480959,192.168.1.11,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:08:21.480959,192.168.1.238,192.168.1.1,NORMAL,Normal,99.96
2026-09-15 13:08:22.480959,192.168.1.202,192.168.1.1,NORMAL,Normal,99.92
2026-09-15 13:08:23.480959,192.168.1.230,192.168.1.1,ATTACK,PortScan,98.88
2026-09-15 13:08:24.480959,192.168.1.207,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:08:25.480959,192.168.1.236,192.168.1.1,NORMAL,Normal,99.83
2026-09-15 13:08:26.480959,192.168.1.37,192.168.1.1,ATTACK,DoS,99.73
2026-09-15 13:08:27.480959,192.168.1.209,192.168.1.1,NORMAL,Normal,99.96
2026-09-15 13:08:28.480959,192.168.1.118,192.168.1.1,NORMAL,Normal,99.62
2026-09-15 13:08:29.480959,192.168.1.66,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:08:30.480959,192.168.1.55,192.168.1.1,NORMAL,Normal,99.46
2026-09-15 13:08:31.480959,192.168.1.215,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:08:32.480959,192.168.1.188,192.168.1.1,ATTACK,PortScan,97.04
2026-09-15 13:08:33.480959,192.168.1.142,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:08:34.480959,192.168.1.128,192.168.1.1,NORMAL,Normal,99.9
2026-09-15 13:08:35.480959,192.168.1.22,192.168.1.1,NORMAL,Normal,99.89
2026-09-15 13:08:36.480959,192.168.1.152,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:08:37.480959,192.168.1.73,192.168.1.1,NORMAL,Normal,99.96
2026-09-15 13:08:38.480959,192.168.1.244,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:08:39.480959,192.168.1.227,192.168.1.1,NORMAL,Normal,99.95
2026-09-15 13:08:40.480959,192.168.1.41,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:08:41.480959,192.168.1.126,192.168.1.1,NORMAL,Normal,99.96
2026-09-15 13:08:42.480959,192.168.1.44,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:08:43.480959,192.168.1.215,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:08:44.480959,192.168.1.128,192.168.1.1,ATTACK,DoS,99.98
2026-09-15 13:08:45.480959,192.168.1.180,192.168.1.1,NORMAL,Normal,99.89
2026-09-15 13:08:46.480959,192.168.1.145,192.168.1.1,ATTACK,DoS,99.96
2026-09-15 13:08:47.480959,192.168.1.153,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:08:48.480959,192.168.1.162,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:08:49.480959,192.168.1.91,192.168.1.1,ATTACK,DoS,99.98
2026-09-15 13:08:50.480959,192.168.1.203,192.168.1.1,NORMAL,Normal,99.96
2026-09-15 13:08:51.480959,192.168.1.238,192.168.1.1,ATTACK,DoS,99.87
2026-09-15 13:08:52.480959,192.168.1.123,192.168.1.1,NORMAL,Normal,99.91
2026-09-15 13:08:53.480959,192.168.1.166,192.168.1.1,NORMAL,Normal,98.29
2026-09-15 13:08:54.480959,192.168.1.218,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:08:55.480959,192.168.1.194,192.168.1.1,NORMAL,Normal,99.92
2026-09-15 13:08:56.480959,192.168.1.238,192.168.1.1,ATTACK,PortScan,99.18
2026-09-15 13:08:57.480959,192.168.1.139,192.168.1.1,NORMAL,Normal,99.82
2026-09-15 13:08:58.480959,192.168.1.119,192.168.1.1,NORMAL,Normal,99.95
2026-09-15 13:08:59.480959,192.168.1.222,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:09:00.480959,192.168.1.242,192.168.1.1,NORMAL,Normal,99.82
2026-09-15 13:09:01.480959,192.168.1.150,192.168.1.1,NORMAL,Normal,99.91
2026-09-15 13:09:02.480959,192.168.1.124,192.168.1.1,NORMAL,Normal,99.92
2026-09-15 13:09:03.480959,192.168.1.239,192.168.1.1,NORMAL,Normal,98.85
2026-09-15 13:09:04.480959,192.168.1.50,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:09:05.480959,192.168.1.200,192.168.1.1,NORMAL,Normal,96.56
2026-09-15 13:09:06.480959,192.168.1.230,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:09:07.480959,192.168.1.131,192.168.1.1,NORMAL,Normal,99.96
2026-09-15 13:09:08.480959,192.168.1.125,192.168.1.1,NORMAL,Normal,99.91
2026-09-15 13:09:09.480959,192.168.1.76,192.168.1.1,NORMAL,Normal,99.9
2026-09-15 13:09:10.480959,192.168.1.202,192.168.1.1,NORMAL,Normal,99.95
2026-09-15 13:09:11.480959,192.168.1.73,192.168.1.1,NORMAL,Normal,99.86
2026-09-15 13:09:12.480959,192.168.1.225,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:09:13.480959,192.168.1.173,192.168.1.1,NORMAL,Normal,99.96
2026-09-15 13:09:14.480959,192.168.1.80,192.168.1.1,SUSPICIOUS,Unknown,0.0
2026-09-15 13:09:15.480959,192.168.1.206,192.168.1.1,NORMAL,Normal,98.85
2026-09-15 13:09:16.480959,192.168.1.209,192.168.1.1,NORMAL,Normal,99.81
2026-09-15 13:09:17.480959,192.168.1.143,192.168.1.1,ATTACK,Brute Force,99.94
2026-09-15 13:09:18.480959,192.168.1.134,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:09:19.480959,192.168.1.170,192.168.1.1,NORMAL,Normal,99.93
2026-09-15 13:09:20.480959,192.168.1.71,192.168.1.1,NORMAL,Normal,99.95
2026-09-15 13:09:21.480959,192.168.1.80,192.168.1.1,SUSPICIOUS,Unknown,0.0
2026-09-15 13:09:22.480959,192.168.1.122,192.168.1.1,ATTACK,DoS,99.95
2026-09-15 13:09:23.480959,192.168.1.29,192.168.1.1,NORMAL,Normal,99.94
2026-09-15 13:09:24.480959,192.168.1.192,192.168.1.1,NORMAL,Normal,99.95
2026-09-15 13:09:25.480959,192.168.1.83,192.168.1.1,NORMAL,Normal,99.5
2026-09-15 13:09:26.480959,192.168.1.70,192.168.1.1,NORMAL,Normal,99.96
2026-09-15 13:09:27.480959,192.168.1.79,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:09:28.480959,192.168.1.95,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:09:29.480959,192.168.1.91,192.168.1.1,NORMAL,Normal,97.61
2026-09-15 13:09:30.480959,192.168.1.238,192.168.1.1,NORMAL,Normal,99.95
2026-09-15 13:09:31.480959,192.168.1.148,192.168.1.1,NORMAL,Normal,99.61
2026-09-15 13:09:32.480959,192.168.1.30,192.168.1.1,NORMAL,Normal,99.96
2026-09-15 13:09:33.480959,192.168.1.45,192.168.1.1,ATTACK,PortScan,99.94
2026-09-15 13:09:34.480959,192.168.1.48,192.168.1.1,NORMAL,Normal,99.85
2026-09-15 13:09:35.480959,192.168.1.69,192.168.1.1,NORMAL,Normal,96.98
2026-09-15 13:09:36.480959,192.168.1.108,192.168.1.1,NORMAL,Normal,99.95
2026-09-15 13:09:37.480959,192.168.1.187,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:09:38.480959,192.168.1.49,192.168.1.1,ATTACK,DoS,64.92
2026-09-15 13:09:39.480959,192.168.1.190,192.168.1.1,NORMAL,Normal,99.95
2026-09-15 13:09:40.480959,192.168.1.64,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:09:41.480959,192.168.1.26,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:09:42.480959,192.168.1.116,192.168.1.1,ATTACK,DoS,99.76
2026-09-15 13:09:43.480959,192.168.1.114,192.168.1.1,NORMAL,Normal,99.96
2026-09-15 13:09:44.480959,192.168.1.94,192.168.1.1,ATTACK,PortScan,99.92
2026-09-15 13:09:45.480959,192.168.1.148,192.168.1.1,ATTACK,DoS,99.97
2026-09-15 13:09:46.480959,192.168.1.129,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:09:47.480959,192.168.1.116,192.168.1.1,ATTACK,DoS,99.96
2026-09-15 13:09:48.480959,192.168.1.25,192.168.1.1,NORMAL,Normal,99.93
2026-09-15 13:09:49.480959,192.168.1.62,192.168.1.1,NORMAL,Normal,99.89
2026-09-15 13:09:50.480959,192.168.1.223,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:09:51.480959,192.168.1.117,192.168.1.1,NORMAL,Normal,99.95
2026-09-15 13:09:52.480959,192.168.1.109,192.168.1.1,NORMAL,Normal,99.96
2026-09-15 13:09:53.480959,192.168.1.241,192.168.1.1,NORMAL,Normal,91.81
2026-09-15 13:09:54.480959,192.168.1.207,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:09:55.480959,192.168.1.159,192.168.1.1,NORMAL,Normal,99.96
2026-09-15 13:09:56.480959,192.168.1.188,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:09:57.480959,192.168.1.15,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:09:58.480959,192.168.1.229,192.168.1.1,NORMAL,Normal,85.2
